,old_index,bedrooms,longitude_x,latitude_x,mean_neighbor_price
2692,12283,3,-74.0065,40.7081,3645.0
2693,12284,1,-74.0042,40.7522,4176.0
2694,12285,4,-73.9727,40.7436,6175.0
2695,12286,3,-73.9773,40.7463,5098.0
2696,12287,1,-73.8654,40.7305,2073.6
2697,12288,0,-73.9988,40.7607,2793.0
2698,12289,1,-73.9238,40.7718,2555.0
2699,12290,1,-73.9824,40.7222,3414.6
2700,12291,2,-73.999,40.761,4806.2
2701,12292,2,-73.9942,40.7244,4450.0
2702,12293,1,-73.9655,40.7609,2870.0
2703,12294,2,-73.9531,40.7176,5271.2
2704,12295,1,-73.9525,40.7789,2790.0
2705,12296,1,-73.9668,40.8015,3000.0
2706,12297,2,-74.0076,40.7047,4174.8
2707,12298,1,-73.9859,40.7358,3657.0
2708,12299,3,-74.0093,40.7062,4257.0
2709,12300,1,-73.9525,40.7789,2790.0
2710,12301,3,-73.9449,40.8022,3167.0
2711,12302,1,-74.0022,40.7505,3806.2
2712,12303,3,-73.9982,40.7568,4556.8
2713,12304,1,-73.957,40.5806,1909.0
2714,12305,4,-74.0148,40.7182,6270.0
2715,12306,1,-73.9403,40.7606,1800.0
2716,12307,0,-73.9565,40.7699,2799.8
2717,12308,3,-73.9727,40.7436,4625.0
2718,12309,1,-73.9928,40.7551,4027.0
2719,12310,2,-74.0165,40.7085,4747.4
2720,12311,0,-73.9789,40.7491,2370.0
2721,12312,2,-73.9518,40.7717,6200.0
2722,12313,2,-73.8369,40.7201,2330.0
2723,12314,3,-73.9792,40.7451,4088.0
2724,12315,2,-73.9824,40.7242,2430.0
2725,12316,1,-73.9986,40.7296,2966.8
2726,12317,1,-73.983,40.6969,2863.4
2727,12318,0,-74.0036,40.7399,2590.0
2728,12319,3,-73.9548,40.6697,3524.0
2729,12320,2,-73.9982,40.7568,3390.0
2730,12321,2,-73.9401,40.8214,1940.0
2731,12322,3,-74.0089,40.7045,4408.8
2732,12323,1,-74.0148,40.7182,3710.0
2733,12324,1,-73.9839,40.7316,2530.0
2734,12325,0,-74.0055,40.7434,3918.0
2735,12326,1,-73.9901,40.7487,4076.0
2736,12327,3,-73.9667,40.7947,7128.0
2737,12328,2,-73.9747,40.7923,6700.0
2738,12329,3,-73.9486,40.8309,3295.0
2739,12330,3,-73.9735,40.7469,5099.0
2740,12331,0,-73.99,40.7601,2062.6
2741,12332,2,-73.9805,40.74,3122.0
2742,12333,1,-73.9507,40.773,2195.0
2743,12334,2,-73.9838,40.7674,5311.6
2744,12335,1,-73.9705,40.7957,2860.0
2745,12336,1,-73.9876,40.731,3548.0
2746,12337,1,-73.9076,40.7736,1789.0
2747,12338,1,-73.9789,40.7491,3490.0
2748,12339,0,-74.0096,40.7141,4305.0
2749,12340,1,-73.9262,40.8622,1650.0
2750,12341,0,-74.0045,40.7521,3286.0
2751,12342,4,-73.9502,40.7754,11040.0
2752,12343,0,-74.0047,40.7332,3026.0
2753,12344,1,-73.9622,40.7752,7128.0
2754,12345,3,-74.0149,40.708,3509.0
2755,12346,0,-74.0143,40.71,2652.0
2756,12347,3,-73.9678,40.7553,5150.0
2757,12348,2,-73.9839,40.7316,3440.0
2758,12349,2,-74.0055,40.7111,7432.4
2759,12350,1,-73.9847,40.747,3337.0
2760,12351,4,-74.0099,40.7062,4420.0
2761,12352,1,-73.9602,40.8137,1795.0
2762,12353,2,-73.9513,40.8227,2317.8
2763,12354,2,-73.9849,40.7469,3880.0
2764,12355,3,-73.9571,40.7762,6706.6
2765,12356,2,-74.0166,40.7077,4749.0
2766,12357,1,-73.9859,40.6843,2919.2
2767,12358,1,-73.9785,40.7655,3400.0
2768,12359,1,-73.9765,40.7489,3159.0
2769,12360,1,-73.9519,40.7694,2410.0
2770,12361,1,-74.0148,40.7182,3710.0
2771,12363,2,-73.9361,40.803,2724.0
2772,12364,2,-73.9466,40.7171,3067.0
2773,12365,3,-73.9608,40.7688,7890.0
2774,12366,0,-73.9735,40.7911,2800.8
2775,12367,0,-73.9474,40.7716,2205.0
2776,12368,4,-73.9721,40.7513,6315.0
2777,12369,4,-73.9831,40.7228,6497.8
2778,12370,2,-73.9887,40.7204,2909.0
2779,12371,2,-74.0154,40.7158,6605.0
2780,12372,1,-73.9574,40.7659,2090.0
2781,12373,1,-73.9748,40.6785,2360.0
2782,12374,1,-73.9984,40.7353,3848.0
2783,12375,1,-73.9569,40.8032,2500.0
2784,12376,0,-73.9399,40.6773,1530.0
2785,12377,1,-73.9687,40.7906,3842.0
2786,12378,0,-73.9846,40.7471,2260.0
2787,12379,2,-73.9929,40.7714,5987.6
2788,12380,3,-73.9742,40.796,4740.8
2789,12381,3,-73.9424,40.6851,2680.0
2790,12382,3,-73.9368,40.8503,3059.4
2791,12383,1,-73.9648,40.7572,3010.0
2792,12384,1,-73.9968,40.7562,3002.4
2793,12385,2,-73.9799,40.7662,5200.0
2794,12386,1,-73.9565,40.7719,3490.0
2795,12388,2,-73.9578,40.7616,3338.4
2796,12389,2,-73.9962,40.7593,3798.0
2797,12390,2,-73.9642,40.6509,2605.0
2798,12391,0,-73.9825,40.6913,2569.8
2799,12392,0,-74.0078,40.7365,3873.0
2800,12393,1,-73.9486,40.7813,2360.0
2801,12394,2,-73.9604,40.7993,3220.0
2802,12395,2,-73.9542,40.7758,3280.0
2803,12396,0,-73.9402,40.752,2174.4
2804,12397,3,-73.9401,40.845,3238.0
2805,12398,3,-73.972,40.69300000000001,3635.0
2806,12399,1,-73.9948,40.7592,4019.0
2807,12400,3,-73.9862,40.7514,4795.2
2808,12401,2,-73.9912,40.7443,6964.6
2809,12402,4,-73.9533,40.768,12660.0
2810,12403,2,-73.9815,40.7435,3778.0
2811,12404,3,-73.946,40.681,2862.0
2812,12405,4,-73.9482,40.8289,3700.0
2813,12406,3,-74.0088,40.706,4495.8
2814,12407,1,-73.97800000000002,40.7351,5901.0
2815,12408,2,-73.9864,40.7315,2874.0
2816,12409,3,-73.9628,40.7633,6320.0
2817,12410,3,-73.9727,40.7436,4625.0
2818,12411,3,-73.953,40.7723,11039.0
2819,12412,3,-74.0101,40.7067,3345.0
2820,12413,1,-73.9781,40.7413,3168.8
2821,12414,0,-73.926,40.7726,1814.0
2822,12415,1,-73.9827,40.6962,2878.4
2823,12416,2,-73.9945,40.7255,5680.0
2824,12417,0,-73.9607,40.7675,2520.0
2825,12418,2,-73.9506,40.7724,5550.0
2826,12419,2,-73.9398,40.8242,2255.0
2827,12420,4,-74.0109,40.7191,6583.0
2828,12421,1,-74.0047,40.7334,5350.0
2829,12422,3,-74.0077,40.7065,6559.0
2830,12423,1,-73.9949,40.7419,4436.8
2831,12424,0,-74.0036,40.7399,2590.0
2832,12425,2,-73.9585,40.7704,3569.0
2833,12426,3,-73.9789,40.7414,4754.0
2834,12427,2,-74.0013,40.7264,3818.2
2835,12428,2,-73.9277,40.8671,2085.0
2836,12429,1,-73.9289,40.6809,2460.0
2837,12430,2,-73.9788,40.7454,3392.0
2838,12431,2,-73.947,40.7806,2704.6
2839,12432,1,-73.9824,40.7242,3119.0
2840,12433,1,-73.9851,40.7437,5768.0
2841,12434,2,-74.0031,40.7288,3090.0
2842,12435,2,-73.9754,40.7444,4355.0
2843,12436,2,-74.0039,40.7401,5499.0
2844,12437,3,-73.9145,40.6861,2638.6
2845,12438,1,-73.9836,40.7421,3256.0
2846,12439,3,-73.9963,40.7606,4550.0
2847,12440,2,-73.9713,40.7664,6597.0
2848,12441,2,-74.0096,40.7141,6590.0
2849,12442,0,-73.9598,40.7679,3439.0
2850,12443,2,-74.0086,40.7058,3307.0
2851,12444,1,-73.9803,40.6774,2796.8
2852,12445,3,-73.9594,40.7681,3860.0
2853,12446,2,-74.0046,40.7073,2894.0
2854,12447,1,-73.9922,40.7248,4934.0
2855,12448,4,-73.9922,40.7673,5990.0
2856,12449,0,-73.9859,40.7701,3669.0
2857,12450,3,-74.0149,40.708,3509.0
2858,12451,1,-73.9841,40.7675,3165.0
2859,12452,1,-73.883,40.7522,1785.0
2860,12453,1,-73.9872,40.6088,1645.0
2861,12454,1,-73.9603,40.7695,3670.0
2862,12455,2,-73.903,40.7097,1870.0
2863,12456,2,-73.984,40.7745,7417.0
2864,12457,2,-73.9867,40.7687,3780.0
2865,12458,2,-73.9859,40.7701,6870.0
2866,12459,1,-73.9875,40.7743,2131.0
2867,12460,0,-73.9816,40.7776,2519.0
2868,12461,2,-73.9939,40.7586,3701.4
2869,12462,2,-74.0047,40.7383,4636.0
2870,12463,2,-73.994,40.7214,4155.0
2871,12464,2,-74.0101,40.7067,3319.0
2872,12465,3,-73.9824,40.7236,5020.0
2873,12466,2,-73.9808,40.6535,2574.0
2874,12467,1,-73.9603,40.7695,3670.0
2875,12468,3,-73.9651,40.8024,4020.0
2876,12469,1,-73.9773,40.7909,2880.0
2877,12470,1,-73.9522,40.7663,3470.0
2878,12471,3,-74.0092,40.7387,10750.0
2879,12472,2,-73.9413,40.7515,3413.6
2880,12473,2,-73.9892,40.7259,3468.0
2881,12474,1,-73.9601,40.7676,3416.0
2882,12475,0,-73.999,40.7406,2569.0
2883,12476,2,-74.0149,40.708,3089.2
2884,12477,2,-73.9628,40.7633,5928.0
2885,12478,2,-73.9799,40.7418,4126.0
2886,12479,2,-73.8584,40.7048,2039.6
2887,12480,3,-73.9863,40.745,9058.0
2888,12481,0,-73.9917,40.758,2598.0
2889,12482,1,-73.9482,40.7795,2485.0
2890,12483,1,-73.9412,40.6189,1922.8
2891,12484,2,-73.9425,40.7487,3679.0
2892,12485,3,-73.9603,40.7695,5650.0
2893,12486,1,-73.98,40.7485,4337.0
2894,12487,2,-73.9818,40.7349,3098.0
2895,12488,1,-73.9198,40.7388,1901.0
2896,12489,1,-73.9535,40.771,2508.0
2897,12490,1,-73.98100000000002,40.74800000000001,4199.0
2898,12491,1,-73.934,40.771,2940.0
2899,12492,2,-73.9929,40.6931,4150.0
2900,12493,4,-73.9789,40.7356,5460.0
2901,12494,0,-74.0053,40.7456,3619.0
2902,12495,3,-73.9486,40.7797,4145.0
2903,12496,4,-73.9776,40.7533,6098.0
2904,12497,1,-73.9946,40.7242,3400.0
2905,12498,1,-73.9947,40.7252,4435.0
2906,12499,2,-73.9669,40.6938,3965.0
2907,12500,3,-73.9915,40.7678,5538.0
2908,12501,2,-73.92399999999998,40.8669,2226.4
2909,12502,0,-73.9454,40.7162,2118.0
2910,12503,1,-73.9547,40.6725,1937.0
2911,12504,1,-74.0081,40.7324,6929.0
2912,12505,3,-74.0046,40.7073,4172.0
2913,12506,1,-73.9481,40.7811,2262.0
2914,12507,1,-73.9873,40.7258,2149.0
2915,12508,1,-73.9832,40.7645,2400.0
2916,12509,3,-74.0149,40.708,3509.0
2917,12510,0,-73.9536,40.7442,2380.0
2918,12511,3,-73.9506,40.7929,3206.0
2919,12512,1,-73.99,40.7601,2596.0
2920,12513,2,-74.0137,40.7092,4427.2
2921,12514,0,-73.8565,40.7241,1561.0
2922,12515,2,-73.9782,40.7447,3258.0
2923,12516,0,-73.9617,40.7604,2570.0
2924,12517,0,-74.0016,40.7382,2819.0
2925,12518,1,-73.9657,40.7535,2786.0
2926,12519,2,-73.9747,40.7534,5869.8
2927,12520,2,-74.0149,40.708,3089.2
2928,12521,2,-73.9886,40.7656,3420.0
2929,12522,3,-74.0009,40.7348,5398.0
2930,12523,2,-73.9913,40.7642,3724.0
2931,12524,1,-74.0069,40.7074,3612.0
2932,12525,1,-73.9205,40.7423,2040.0
2933,12526,1,-73.9497,40.7618,2468.0
2934,12527,3,-73.9961,40.7131,5438.0
2935,12528,0,-73.999,40.761,2700.6
2936,12529,1,-73.9956,40.7621,3732.0
2937,12530,0,-73.9851,40.6887,2411.0
2938,12531,0,-73.9892,40.721,2220.0
2939,12532,1,-73.9922,40.7556,3606.0
2940,12533,2,-73.9978,40.7612,3204.0
2941,12534,1,-73.9394,40.8182,1730.0
2942,12535,0,-73.9649,40.7536,1961.2
2943,12536,2,-73.9945,40.7228,4546.0
2944,12537,1,-73.957,40.7727,2240.0
2945,12538,2,-73.987,40.726,4375.0
2946,12539,2,-73.9741,40.7369,3958.0
2947,12540,0,-73.9683,40.7633,2510.0
2948,12541,1,-73.9959,40.7381,3969.8
2949,12542,2,-73.9803,40.7853,5998.0
2950,12543,1,-73.9845,40.7454,3456.0
2951,12544,3,-73.9875,40.7324,5076.0
2952,12545,4,-73.9978,40.7612,5829.0
2953,12546,2,-73.9528,40.7718,5393.0
2954,12547,2,-73.9957,40.7227,5529.0
2955,12548,3,-73.9453,40.7787,5977.0
2956,12549,2,-73.9664,40.803,3050.0
2957,12550,1,-73.9521,40.7175,3465.8
2958,12551,3,-73.997,40.7386,7508.6
2959,12552,0,-73.95100000000002,40.7727,2417.0
2960,12553,3,-73.9742,40.796,4740.8
2961,12554,1,-73.9772,40.7412,3033.8
2962,12555,2,-73.9913,40.7585,3449.0
2963,12556,1,-73.9761,40.7937,2720.4
2964,12557,0,-73.9518,40.7717,2370.0
2965,12558,2,-73.9984,40.7177,3973.8
2966,12559,2,-73.9821,40.739,3560.0
2967,12560,1,-73.9559,40.7727,2060.0
2968,12561,0,-73.9205,40.7423,1595.0
2969,12562,2,-74.0109,40.7191,5787.0
2970,12563,2,-73.9763,40.7347,4843.0
2971,12564,4,-73.9609,40.8007,4183.0
2972,12565,2,-73.9731,40.7865,4438.0
2973,12566,3,-73.949,40.778,5250.0
2974,12567,1,-73.99600000000002,40.7197,2840.0
2975,12568,2,-73.9551,40.7685,4410.0
2976,12569,1,-73.9495,40.7723,2967.0
2977,12570,2,-74.0076,40.7047,4174.8
2978,12571,1,-74.0047,40.7475,4619.0
2979,12572,0,-73.9999,40.7297,2257.0
2980,12573,1,-73.9925,40.7598,2430.0
2981,12574,1,-73.9104,40.7012,1840.0
2982,12575,2,-73.9409,40.81800000000001,2208.4
2983,12576,2,-74.0055,40.7111,7432.4
2984,12577,1,-73.9428,40.8388,1695.0
2985,12578,0,-73.9463,40.8039,1625.0
2986,12579,2,-73.9832,40.7707,5870.2
2987,12580,2,-73.9469,40.7826,4389.6
2988,12581,3,-73.9878,40.7656,4010.0
2989,12582,1,-73.9744,40.7477,2480.0
2990,12583,0,-73.9689,40.7602,2785.0
2991,12584,3,-73.9528,40.7796,7832.4
2992,12585,0,-73.9849,40.7633,2779.0
2993,12586,0,-73.9849,40.7436,3403.0
2994,12587,0,-74.0089,40.7045,3096.4
2995,12588,1,-73.9245,40.739,2100.0
2996,12589,2,-74.0103,40.7095,3814.0
2997,12590,0,-73.9489,40.7706,1865.0
2998,12591,2,-73.9823,40.7458,3070.0
2999,12592,3,-73.98100000000002,40.7639,8930.0
3000,12593,3,-73.9372,40.8246,2729.0
3001,12594,1,-73.9927,40.7301,3830.0
3002,12595,0,-73.9625,40.7593,1831.2
3003,12596,1,-73.8512,40.7322,1850.0
3004,12597,3,-74.0059,40.7075,4845.4
3005,12598,2,-73.9531,40.7769,2900.0
3006,12599,1,-73.96600000000002,40.7121,2952.0
3007,12600,1,-73.956,40.7472,2944.6
3008,12601,1,-73.9552,40.7184,3882.4
3009,12602,3,-73.9877,40.7643,3940.0
3010,12603,2,-73.9782,40.7496,3359.8
3011,12604,2,-73.9386,40.8257,1917.0
3012,12605,1,-73.9891,40.7651,2485.8
3013,12606,1,-73.986,40.7292,2450.0
3014,12607,2,-73.96600000000002,40.7606,6140.0
3015,12608,3,-73.9401,40.8438,3037.0
3016,12609,1,-73.9562,40.5871,1909.0
3017,12610,0,-73.9778,40.7467,2509.0
3018,12611,3,-73.9353,40.8467,2808.0
3019,12612,1,-73.9763,40.7878,2860.0
3020,12613,3,-73.9836,40.7294,3430.0
3021,12614,1,-73.9545,40.7682,2140.0
3022,12615,2,-73.9772,40.7412,3229.0
3023,12616,1,-73.9839,40.776,4477.0
3024,12617,2,-74.0049,40.6438,1840.0
3025,12618,1,-73.9608,40.7719,3403.0
3026,12619,3,-73.9416,40.7868,3099.0
3027,12620,3,-73.9514,40.8274,3098.0
3028,12621,4,-73.9564,40.7481,5328.0
3029,12622,0,-73.9568,40.7726,2300.0
3030,12623,2,-73.9742,40.796,3355.0
3031,12624,1,-73.9849,40.7257,3027.0
3032,12625,1,-74.0023,40.7382,3540.0
3033,12626,1,-74.0046,40.7073,2629.0
3034,12627,2,-73.9826,40.7302,3585.0
3035,12628,0,-73.9809,40.7394,2050.0
3036,12629,0,-73.9764,40.7894,2280.0
3037,12631,3,-73.9608,40.7661,7820.0
3038,12632,1,-73.9581,40.7697,2969.0
3039,12633,1,-73.9916,40.7452,4283.8
3040,12634,2,-73.9571,40.6674,2452.0
3041,12635,2,-73.9942,40.7244,4450.0
3042,12636,1,-74.0059,40.7156,4656.0
3043,12637,1,-73.9497,40.8051,2210.0
3044,12638,2,-73.9839,40.7316,3440.0
3045,12639,1,-73.9463,40.7766,3430.0
3046,12640,3,-73.9836,40.7421,5356.6
3047,12641,1,-73.9491,40.7803,2180.0
3048,12642,1,-73.9561,40.7472,2948.0
3049,12643,1,-73.9857,40.7358,3808.0
3050,12644,2,-73.9886,40.7656,3420.0
3051,12645,0,-74.0013,40.7347,2765.0
3052,12646,1,-73.9211,40.8081,1685.0
3053,12647,1,-73.9539,40.7681,2256.2
3054,12648,1,-73.9554,40.7758,3780.0
3055,12649,3,-73.9111,40.6769,2690.0
3056,12650,3,-73.9975,40.743,6287.4
3057,12651,2,-73.97800000000002,40.7267,2909.0
3058,12652,1,-73.9504,40.7823,4017.0
3059,12653,2,-74.0099,40.7062,3305.0
3060,12654,1,-74.0046,40.7073,2629.0
3061,12655,1,-73.9581,40.7631,1990.0
3062,12656,0,-73.9938,40.7636,2140.0
3063,12657,2,-73.9307,40.8577,1940.0
3064,12658,0,-73.9774,40.7447,2227.0
3065,12659,3,-74.0077,40.7065,6559.0
3066,12660,0,-73.9578,40.8198,1718.0
3067,12661,2,-73.9864,40.73,3605.0
3068,12662,1,-73.9884,40.7255,2880.0
3069,12663,1,-73.9443,40.777,3471.0
3070,12664,1,-73.994,40.7638,3120.0
3071,12665,2,-74.0061,40.7083,3029.0
3072,12666,2,-73.944,40.7218,2848.0
3073,12667,1,-73.8225,40.7504,1693.8
3074,12668,3,-73.9812,40.7449,5440.0
3075,12669,2,-73.9533,40.7745,2878.0
3076,12670,2,-73.9987,40.7322,3756.0
3077,12671,2,-73.9554,40.8066,3953.2
3078,12672,3,-74.0016,40.7391,6246.0
3079,12673,1,-74.0092,40.7387,4365.0
3080,12674,0,-73.9347,40.8514,1728.0
3081,12675,2,-73.971,40.7887,3367.0
3082,12676,2,-74.0019,40.7313,3105.0
3083,12677,2,-73.9383,40.7145,2996.0
3084,12678,2,-74.0149,40.708,3089.2
3085,12679,2,-73.9824,40.7222,4197.0
3086,12680,1,-73.9593,40.7594,5190.0
3087,12681,1,-73.94,40.7133,2568.8
3088,12682,2,-74.0069,40.7074,3053.0
3089,12683,1,-73.9982,40.7568,3673.0
3090,12684,2,-73.9785,40.7456,3434.0
3091,12685,0,-73.9837,40.7783,2510.0
3092,12686,1,-73.9663,40.7107,2952.0
3093,12687,2,-73.9509,40.7736,3070.0
3094,12688,0,-73.965,40.8008,1960.0
3095,12689,2,-73.8815,40.7524,2295.0
3096,12690,2,-73.9944,40.7518,5908.0
3097,12691,0,-74.0072,40.7067,2505.0
3098,12692,0,-73.9689,40.7602,2785.0
3099,12693,0,-73.9978,40.7508,2508.0
3100,12695,1,-73.9755,40.7859,2519.0
3101,12696,2,-73.9764,40.7812,3748.0
3102,12697,1,-73.9542,40.7723,2810.0
3103,12698,2,-73.9532,40.7804,4163.6
3104,12699,5,-74.0013,40.7081,10230.4
3105,12700,4,-73.9918,40.7647,5749.0
3106,12701,1,-73.9485,40.7762,2488.0
3107,12702,3,-73.9829,40.6678,3870.0
3108,12703,3,-73.9889,40.7258,4790.0
3109,12704,0,-73.9554,40.5765,1565.0
3110,12705,1,-74.0037,40.7262,4319.0
3111,12706,2,-73.9566,40.7704,4333.0
3112,12707,1,-73.9816,40.7654,3230.0
3113,12708,0,-73.9831,40.6952,2543.8
3114,12709,2,-73.9249,40.7749,2600.0
3115,12710,0,-73.999,40.761,2700.6
3116,12711,0,-73.969,40.7516,2530.0
3117,12712,3,-73.9552,40.7766,4119.0
3118,12713,0,-74.0035,40.7396,2630.0
3119,12714,1,-73.9742,40.7959,3400.0
3120,12715,1,-73.9628,40.7593,3008.0
3121,12716,3,-74.0122,40.7074,4039.0
3122,12717,2,-73.9675,40.7933,4703.0
3123,12718,3,-73.9742,40.7959,5564.0
3124,12719,1,-73.9581,40.6617,2270.0
3125,12720,2,-73.9892,40.726,3807.0
3126,12721,1,-73.9543,40.78,1992.8
3127,12722,4,-73.9539,40.8231,4359.0
3128,12723,2,-73.943,40.8344,1879.0
3129,12724,0,-73.9685,40.8004,1937.0
3130,12725,2,-73.9727,40.7436,4640.0
3131,12726,0,-73.9958,40.753,2397.4
3132,12727,2,-73.9452,40.7766,3023.6
3133,12728,1,-73.9631,40.7565,3164.0
3134,12729,1,-73.9809,40.7832,3245.0
3135,12730,1,-73.9306,40.7963,1778.0
3136,12731,2,-73.9631,40.7983,2535.0
3137,12732,2,-73.9491,40.7836,3086.0
3138,12733,3,-73.9509,40.825,2560.0
3139,12734,2,-73.9993,40.7227,5524.0
3140,12735,1,-73.9492,40.7627,2460.0
3141,12736,3,-73.942,40.8161,3011.4
3142,12737,0,-73.9756,40.7445,2670.0
3143,12738,1,-73.9764,40.7894,2860.0
3144,12739,3,-73.9495,40.8139,2740.0
3145,12740,2,-73.9623,40.7612,2889.6
3146,12741,0,-73.9703,40.751,2260.0
3147,12742,0,-74.01,40.7064,3670.0
3148,12743,3,-73.987,40.7188,4818.0
3149,12744,2,-73.9789,40.6799,3180.0
3150,12745,3,-74.0132,40.7062,4425.0
3151,12746,2,-73.9962,40.7593,3798.0
3152,12747,0,-73.9691,40.7942,2523.0
3153,12748,3,-73.941,40.6801,2440.0
3154,12749,0,-73.9838,40.7586,2179.6
3155,12750,0,-74.0149,40.708,2945.4
3156,12751,2,-74.0058,40.7087,4116.0
3157,12752,2,-73.9416,40.79,2415.0
3158,12753,2,-73.9471,40.6787,2455.0
3159,12754,1,-73.9827,40.7647,2868.0
3160,12755,0,-73.9493,40.774,2030.0
3161,12756,0,-73.9795,40.7249,1989.0
3162,12757,2,-74.0393,40.6199,2489.0
3163,12758,1,-74.0076,40.7047,3710.6
3164,12759,1,-74.0063,40.7347,3480.0
3165,12760,2,-73.9396,40.7527,3190.0
3166,12761,5,-74.0055,40.7157,9049.0
3167,12762,2,-73.8621,40.6941,1999.6
3168,12763,0,-73.9875,40.6877,3267.4
3169,12764,3,-74.0109,40.7196,5493.6
3170,12765,1,-73.97710000000002,40.7829,4390.0
3171,12766,3,-73.9529,40.781,6399.0
3172,12767,4,-73.9591,40.7994,5060.0
3173,12768,2,-73.9754,40.7444,4355.0
3174,12769,2,-73.9811,40.7394,3367.8
3175,12770,1,-73.9849,40.7807,3520.0
3176,12771,1,-73.9915,40.7678,3850.2
3177,12772,2,-73.9741,40.7447,3376.0
3178,12773,1,-73.9878,40.762,2579.0
3179,12774,2,-73.9887,40.7752,5930.0
3180,12775,2,-73.999,40.761,4806.2
3181,12776,2,-73.9217,40.7561,2080.0
3182,12777,1,-73.9239,40.7451,2130.0
3183,12778,2,-73.9898,40.7238,4236.0
3184,12779,2,-73.9214,40.8282,2288.4
3185,12780,2,-73.949,40.7715,2684.6
3186,12781,2,-73.9107,40.8855,2513.4
3187,12782,0,-74.0002,40.7445,2785.0
3188,12783,2,-73.9427,40.8453,2281.0
3189,12784,2,-73.9625,40.7575,3379.0
3190,12785,2,-73.967,40.7653,4000.0
3191,12786,3,-74.0095,40.7054,4257.0
3192,12787,1,-73.9839,40.6632,2299.0
3193,12788,3,-73.9802,40.7469,5270.0
3194,12789,1,-73.977,40.7829,4320.0
3195,12790,4,-73.9774,40.7901,12389.0
3196,12791,0,-73.956,40.7472,2414.0
3197,12792,2,-73.9947,40.7252,5680.0
3198,12793,2,-73.9459,40.8143,2399.8
3199,12794,1,-73.9832,40.7277,2579.2
3200,12795,1,-73.8292,40.8441,1520.0
3201,12796,1,-73.8677,40.9039,1470.0
3202,12797,1,-74.0,40.7318,3046.0
3203,12798,2,-73.922,40.7442,2569.0
3204,12799,3,-73.9945,40.7564,5489.0
3205,12800,1,-73.9832,40.7277,2579.2
3206,12801,2,-74.0055,40.7111,7432.4
3207,12802,1,-73.9826,40.7282,2957.4
3208,12803,3,-73.979,40.7368,3960.0
3209,12804,3,-74.0143,40.71,4869.0
3210,12805,1,-73.986,40.6927,3115.0
3211,12806,3,-73.9838,40.7307,4960.0
3212,12807,2,-73.9892,40.726,3807.0
3213,12808,2,-73.945,40.6877,2844.8
3214,12809,0,-73.9847,40.7295,2339.8
3215,12810,0,-74.0047,40.7334,3679.0
3216,12811,3,-73.9792,40.7451,4088.0
3217,12812,0,-73.995,40.7385,3266.0
3218,12813,2,-73.9703,40.7843,8350.0
3219,12814,2,-73.9876,40.7104,3458.2
3220,12815,2,-73.962,40.7668,6020.0
3221,12816,0,-73.9409,40.81800000000001,1459.0
3222,12817,4,-74.0109,40.7191,6583.0
3223,12818,2,-73.9597,40.7603,8259.0
3224,12819,1,-73.9109,40.7673,1774.0
3225,12820,2,-73.9963,40.7606,4440.0
3226,12821,2,-73.9625,40.7575,3379.0
3227,12822,0,-73.9838,40.7586,2179.6
3228,12823,0,-73.9757,40.7462,2745.0
3229,12824,2,-73.9529,40.7671,3380.0
3230,12825,3,-73.9194,40.8664,2225.6
3231,12826,2,-73.9172,40.6805,1939.0
3232,12827,2,-73.9842,40.6968,3756.2
3233,12828,0,-73.9869,40.7677,1840.0
3234,12829,2,-73.9663,40.7541,3976.8
3235,12830,3,-73.9878,40.7299,4910.0
3236,12831,2,-73.9901,40.7487,4276.4
3237,12832,1,-73.9585,40.7638,3060.0
3238,12833,2,-73.986,40.7609,5188.0
3239,12834,0,-74.0065,40.7081,3155.0
3240,12835,3,-73.9984,40.7177,5295.0
3241,12836,2,-73.9965,40.7561,4296.0
3242,12837,1,-73.9785,40.7906,2860.0
3243,12838,1,-73.9822,40.7406,3474.6
3244,12839,1,-74.0051,40.7482,3518.0
3245,12840,1,-73.8773,40.737,1800.0
3246,12841,2,-74.0055,40.7434,5940.0
3247,12842,2,-74.0059,40.7075,3713.4
3248,12843,2,-73.9627,40.8015,3190.0
3249,12844,1,-73.9136,40.7806,1910.0
3250,12845,3,-73.9251,40.6889,2619.0
3251,12846,0,-73.8512,40.7322,1620.0
3252,12847,0,-73.9971,40.7439,2660.0
3253,12848,1,-73.9736,40.7473,3058.0
3254,12849,2,-73.961,40.7196,4167.8
3255,12850,1,-73.9233,40.8685,1855.0
3256,12851,3,-73.9734,40.7488,5120.0
3257,12852,2,-73.8623,40.7238,1880.0
3258,12853,0,-73.9543,40.758,2151.2
3259,12854,1,-73.9613,40.7653,3552.6
3260,12855,4,-73.9428,40.7166,3730.0
3261,12856,1,-73.9822,40.7407,3596.6
3262,12857,3,-73.9947,40.6822,4271.6
3263,12858,2,-73.9656,40.8048,3450.0
3264,12859,2,-73.955,40.7765,3200.0
3265,12860,1,-73.9984,40.7353,3848.0
3266,12861,1,-73.9622,40.7752,7128.0
3267,12862,3,-73.9566,40.7788,8020.0
3268,12863,2,-73.9169,40.6872,2649.2
3269,12864,0,-74.0036,40.7399,2590.0
3270,12865,2,-73.9066,40.6942,2325.0
3271,12866,2,-73.9559,40.7663,3069.0
3272,12867,2,-73.9644,40.7988,3000.0
3273,12868,3,-73.9832,40.7352,5300.0
3274,12869,0,-73.9757,40.7462,2745.0
3275,12870,2,-73.9416,40.7901,2395.0
