,old_index,bedrooms,longitude_x,latitude_x,mean_neighbor_price
8432,9492,3,-73.965,40.7741,9228.4
8433,9493,1,-73.9915,40.7678,3671.6
8434,9494,1,-73.9281,40.8551,1425.0
8435,9495,1,-73.9919,40.6939,3932.0
8436,9496,2,-73.9581,40.7631,2830.0
8437,9497,3,-73.9789,40.7425,4599.0
8438,9498,1,-73.9617,40.7617,2146.0
8439,9501,2,-73.9786,40.7291,3695.0
8440,9502,1,-73.9816,40.7396,2955.0
8441,9503,0,-74.0028,40.7344,2767.6
8442,9504,1,-73.9785,40.7633,3458.0
8443,9505,0,-73.9828,40.7307,4405.0
8444,9506,3,-73.9918,40.7588,4378.0
8445,9507,0,-73.9791,40.739,2337.0
8446,9508,0,-74.0046,40.7073,3519.0
8447,9509,2,-73.947,40.7783,3140.0
8448,9510,0,-73.9846,40.7756,2840.0
8449,9511,1,-73.9887,40.7595,2475.0
8450,9512,1,-73.8638,40.7327,2599.8
8451,9514,2,-74.0001,40.7276,3540.0
8452,9515,4,-73.9978,40.7612,5877.0
8453,9516,1,-73.9939,40.7477,3179.0
8454,9518,3,-73.9741,40.7447,4636.0
8455,9519,1,-73.9489,40.7706,2079.0
8456,9520,2,-74.0016,40.7391,4368.0
8457,9521,3,-73.9221,40.6999,2879.0
8458,9523,1,-73.9488,40.7897,2339.6
8459,9524,4,-73.9962,40.7593,5570.0
8460,9526,1,-73.9731,40.7866,3800.0
8461,9527,1,-73.9927,40.7301,3637.4
8462,9528,1,-73.9883,40.7777,3933.0
8463,9529,0,-73.9458,40.7775,2252.0
8464,9530,2,-73.94,40.8223,1920.0
8465,9532,1,-73.9891,40.7609,2446.0
8466,9533,1,-73.9576,40.7784,3049.0
8467,9534,0,-73.987,40.7678,1815.0
8468,9535,0,-74.0149,40.708,2568.6
8469,9536,3,-73.9475,40.7742,4978.0
8470,9537,1,-74.0179,40.7098,3659.0
8471,9538,2,-73.9465,40.778,4007.8
8472,9539,1,-73.9743,40.7439,3359.0
8473,9540,3,-73.9713,40.7984,7639.0
8474,9541,2,-73.939,40.8464,2090.0
8475,9542,1,-73.9743,40.7317,3332.6
8476,9543,3,-73.9604,40.7993,4249.8
8477,9544,0,-73.9734,40.7488,3332.0
8478,9545,3,-73.9712,40.7594,4707.0
8479,9546,2,-73.9819,40.7216,3280.0
8480,9547,1,-74.0071,40.7067,3144.0
8481,9548,1,-74.0001,40.7344,3558.0
8482,9550,2,-73.9406,40.8325,2360.0
8483,9551,0,-73.97399999999998,40.7538,2310.0
8484,9552,2,-74.0075,40.7047,4016.8
8485,9553,3,-73.9712,40.7595,4612.0
8486,9554,3,-73.9469,40.7826,4146.0
8487,9555,1,-74.0069,40.7587,3492.0
8488,9556,1,-73.9482,40.7749,2460.0
8489,9557,2,-73.9918,40.7379,3457.0
8490,9558,2,-73.9838,40.7586,3539.0
8491,9559,2,-74.0111,40.7061,5380.6
8492,9560,3,-73.9828,40.7192,4295.6
8493,9562,2,-73.9709,40.7528,3967.0
8494,9563,2,-73.9816,40.735,2958.0
8495,9564,1,-73.9677,40.7539,3610.0
8496,9565,1,-73.9896,40.7341,4595.0
8497,9566,1,-73.9604,40.7608,3110.0
8498,9567,4,-74.0037,40.753,6820.0
8499,9568,1,-73.9523,40.7783,3289.0
8500,9569,3,-73.9453,40.8358,2890.0
8501,9570,1,-73.9755,40.7889,3450.0
8502,9572,2,-73.9917,40.7709,4766.4
8503,9573,2,-73.9607,40.7675,4670.0
8504,9574,2,-73.9833,40.7645,3615.0
8505,9575,1,-73.9819,40.7299,2895.0
8506,9577,2,-73.9889,40.7313,3620.0
8507,9578,2,-73.9663,40.8014,3500.0
8508,9579,2,-73.9866,40.7631,4511.0
8509,9580,2,-73.9578,40.8198,2622.0
8510,9582,4,-73.9449,40.7831,6228.0
8511,9583,2,-74.0056,40.733,4475.0
8512,9584,0,-73.9777,40.6808,1920.0
8513,9585,0,-73.9742,40.7959,2600.0
8514,9586,2,-74.0113,40.6482,1820.0
8515,9587,0,-74.0113,40.7068,3005.0
8516,9588,1,-73.9675,40.7933,3567.0
8517,9589,0,-73.926,40.7726,1800.0
8518,9591,4,-73.9813,40.7347,4980.0
8519,9592,3,-73.9817,40.734,4837.0
8520,9593,3,-73.9781,40.7413,5033.4
8521,9594,1,-73.9744,40.7898,3476.0
8522,9595,1,-73.9846,40.7756,3701.4
8523,9596,2,-73.9648,40.7584,4050.0
8524,9597,1,-73.983,40.723,2895.0
8525,9598,1,-74.0055,40.7331,3715.0
8526,9601,1,-73.9256,40.7656,1920.0
8527,9602,4,-73.9887,40.7401,5835.8
8528,9603,1,-74.0182,40.7091,3600.0
8529,9604,1,-74.0009,40.7477,2687.4
8530,9605,1,-73.9562,40.72,3472.6
8531,9606,0,-73.9762,40.7455,2414.8
8532,9607,1,-73.972,40.7655,4198.0
8533,9608,2,-73.9789,40.7356,5314.8
8534,9609,2,-73.9956,40.7488,3099.0
8535,9610,1,-73.9803,40.7791,3402.0
8536,9611,2,-74.0043,40.7238,3455.0
8537,9612,2,-73.98100000000002,40.7547,2495.0
8538,9613,3,-73.9863,40.7664,5935.8
8539,9614,1,-74.0151,40.7084,3128.4
8540,9615,1,-73.97800000000002,40.7351,6015.0
8541,9617,0,-73.9769,40.7628,2540.0
8542,9618,2,-74.0024,40.7418,4869.0
8543,9619,1,-73.9829,40.7756,2796.0
8544,9620,0,-73.9846,40.7756,2840.0
8545,9622,0,-73.9859,40.7277,2256.0
8546,9623,1,-73.9628,40.7633,3263.8
8547,9625,2,-73.9493,40.726,2630.0
8548,9626,2,-73.9808,40.7639,7380.0
8549,9627,0,-73.9748,40.6785,1880.0
8550,9628,1,-73.9816,40.7654,2995.0
8551,9629,1,-73.9525,40.7779,4210.0
8552,9630,1,-74.0002,40.761,2988.0
8553,9631,3,-73.9606,40.8013,4500.0
8554,9633,4,-73.9793,40.7401,6320.0
8555,9634,0,-74.0047,40.7334,3835.0
8556,9635,0,-73.9999,40.7297,2278.0
8557,9636,1,-73.9611,40.7627,2209.0
8558,9637,1,-73.9813,40.7394,2896.0
8559,9639,2,-73.8634,40.732,3216.2
8560,9640,2,-73.9977,40.7325,5176.0
8561,9642,1,-73.9415,40.8455,1915.0
8562,9643,0,-73.9775,40.7633,2250.0
8563,9644,2,-73.9466,40.7803,2575.0
8564,9645,2,-73.9517,40.77,2726.0
8565,9646,2,-73.9558,40.8136,2660.0
8566,9647,2,-74.0074,40.7075,3416.6
8567,9648,3,-73.9978,40.7612,5339.0
8568,9649,3,-74.0016,40.737,5855.0
8569,9650,0,-74.0099,40.7062,2924.2
8570,9651,1,-73.9968,40.7603,3258.0
8571,9652,2,-73.9677,40.7902,4488.0
8572,9653,1,-73.9768,40.7631,2978.0
8573,9654,0,-73.9982,40.7568,2563.0
8574,9655,1,-73.9767,40.7777,3217.0
8575,9656,1,-73.9675,40.6891,2603.4
8576,9657,3,-74.0069,40.7074,4748.0
8577,9659,1,-73.9796,40.747,3189.0
8578,9661,0,-73.8448,40.7216,1679.0
8579,9663,3,-73.9847,40.7751,11500.0
8580,9664,2,-73.977,40.7488,4460.0
8581,9665,2,-73.99,40.7601,3335.0
8582,9666,2,-73.9746,40.7445,3219.6
8583,9667,1,-73.9397,40.8272,1644.0
8584,9668,0,-73.9916,40.7655,2805.4
8585,9669,3,-74.0149,40.7083,3360.0
8586,9670,1,-73.9871,40.7664,2440.0
8587,9671,2,-73.9278,40.6444,1810.0
8588,9672,2,-73.89699999999998,40.7034,2229.8
8589,9673,2,-73.919,40.7048,2609.8
8590,9674,2,-73.9689,40.7978,3544.0
8591,9675,1,-73.9785,40.7845,2932.2
8592,9676,0,-73.9819,40.722,2297.0
8593,9677,1,-74.0077,40.7065,3589.6
8594,9678,1,-74.0046,40.7073,3165.6
8595,9679,2,-73.9264,40.7045,2973.8
8596,9680,3,-73.8553,40.7165,3930.0
8597,9681,2,-73.9743,40.7439,3239.0
8598,9682,2,-73.9849,40.7286,3806.0
8599,9684,1,-73.9765,40.7339,3816.8
8600,9685,3,-73.9839,40.7674,6420.0
8601,9686,4,-74.0028,40.7429,7958.0
8602,9687,1,-73.9467,40.7273,2330.0
8603,9688,1,-74.0166,40.7077,6884.0
8604,9689,2,-73.9808,40.6693,3100.0
8605,9690,1,-73.9785,40.7655,3420.0
8606,9691,4,-73.9659,40.7928,5557.0
8607,9692,2,-74.0044,40.7231,3411.4
8608,9693,2,-74.0103,40.7243,10935.0
8609,9695,2,-74.0035,40.724,12565.0
8610,9696,1,-73.9526,40.7818,2679.2
8611,9697,1,-73.9843,40.7382,3937.0
8612,9698,1,-73.9832,40.7645,2520.0
8613,9699,2,-73.9745,40.7309,3740.0
8614,9700,0,-73.9547,40.5758,1550.0
8615,9701,2,-73.9789,40.7491,3660.0
8616,9702,2,-73.9824,40.6633,2108.0
8617,9703,2,-73.9689,40.7602,4910.0
8618,9704,2,-73.9962,40.7593,3205.8
8619,9705,1,-73.988,40.7784,3353.0
8620,9706,1,-73.9777,40.7487,2660.0
8621,9707,4,-73.9436,40.8374,3517.0
8622,9708,0,-73.9982,40.7568,2563.0
8623,9709,0,-74.0035,40.7344,2687.6
8624,9710,1,-73.9497,40.7746,2378.0
8625,9711,2,-73.9981,40.7372,5524.0
8626,9713,0,-73.9847,40.7637,2355.0
8627,9714,2,-73.95100000000002,40.7823,6872.0
8628,9715,0,-73.9694,40.7659,2230.0
8629,9716,1,-73.8607,40.7267,1933.4
8630,9717,4,-73.9436,40.6756,4456.0
8631,9719,2,-74.0002,40.761,3696.0
8632,9720,3,-73.9526,40.6781,3068.0
8633,9721,1,-73.97399999999998,40.7538,2900.0
8634,9722,0,-74.0056,40.7344,2505.0
8635,9723,1,-74.0019,40.7387,2820.0
8636,9725,3,-73.9727,40.7436,4455.0
8637,9726,2,-73.9677,40.7554,4150.0
8638,9727,2,-73.9785,40.6664,3284.8
8639,9728,2,-73.977,40.7488,4460.0
8640,9729,1,-73.9529,40.7739,2650.0
8641,9730,1,-73.9674,40.5922,1659.0
8642,9731,1,-73.9914,40.7746,4242.2
8643,9733,0,-73.9561,40.7695,2070.0
8644,9734,2,-73.9596,40.7634,6790.0
8645,9735,1,-73.9867,40.7471,3939.0
8646,9736,1,-73.9963,40.7328,5600.0
8647,9737,1,-73.9789,40.7491,3280.0
8648,9738,2,-73.999,40.761,4596.0
8649,9739,2,-73.953,40.7812,2980.0
8650,9741,1,-73.9705,40.7957,3040.0
8651,9742,2,-74.0162,40.7056,2981.4
8652,9743,3,-73.9509,40.8247,2750.0
8653,9748,0,-73.9709,40.7528,2545.0
8654,9749,1,-73.9495,40.7902,2291.0
8655,9750,1,-74.0088,40.71,3296.0
8656,9751,4,-73.9836,40.72,6492.8
8657,9753,3,-73.9861,40.7608,5421.4
8658,9754,3,-73.9897,40.7652,4395.0
8659,9755,3,-74.0016,40.7391,6155.0
8660,9756,3,-73.9712,40.7594,4707.0
8661,9757,3,-73.904,40.7015,2470.0
8662,9758,1,-73.9891,40.7609,2446.0
8663,9759,0,-74.01,40.7064,4128.0
8664,9760,3,-73.9548,40.7761,3830.0
8665,9761,1,-73.9529,40.7671,2640.0
8666,9762,2,-73.9484,40.7701,2695.0
8667,9763,2,-73.9984,40.7545,2880.0
8668,9764,2,-73.9968,40.7562,3697.6
8669,9765,3,-73.9659,40.7539,5206.8
8670,9766,2,-73.8225,40.751,2109.6
8671,9767,2,-73.9796,40.7497,4910.0
8672,9768,1,-73.9327,40.7642,2379.0
8673,9769,3,-73.9875,40.7315,6039.0
8674,9770,0,-74.0162,40.7056,2630.0
8675,9771,3,-73.9956,40.7621,8580.0
8676,9772,2,-73.9488,40.727,2750.0
8677,9773,2,-73.9517,40.77,2726.0
8678,9775,2,-73.9353,40.8504,2338.0
8679,9776,2,-73.9839,40.776,6713.0
8680,9777,1,-73.9677,40.7539,3610.0
8681,9778,3,-73.9899,40.7259,6055.6
8682,9780,0,-74.0055,40.7111,3198.0
8683,9781,1,-73.9596,40.769,3670.0
8684,9782,5,-74.008,40.7148,9484.8
8685,9784,3,-73.9747,40.7483,7300.0
8686,9785,3,-73.964,40.7643,6644.0
8687,9786,1,-73.9528,40.8255,2439.0
8688,9789,1,-73.9942,40.7244,4217.0
8689,9790,0,-73.9869,40.7678,1860.0
8690,9791,1,-73.9772,40.7412,3070.0
8691,9792,2,-74.0059,40.7075,3031.0
8692,9793,0,-73.9835,40.7243,2190.0
8693,9794,3,-73.9877,40.7378,5647.0
8694,9795,0,-73.9991,40.7239,6940.0
8695,9796,1,-73.9958,40.753,3089.8
8696,9797,0,-73.9599,40.7706,2405.0
8697,9798,1,-73.988,40.7784,3353.0
8698,9799,4,-73.9498,40.7615,7114.0
8699,9800,1,-73.968,40.7574,2518.8
8700,9801,2,-74.008,40.7321,6177.4
8701,9802,2,-74.0065,40.7081,3640.0
8702,9803,1,-74.0042,40.7239,4897.0
8703,9804,1,-73.9133,40.7762,2158.0
8704,9805,1,-73.9828,40.6772,2370.0
8705,9807,0,-73.9249,40.8679,1619.0
8706,9808,1,-73.9841,40.7668,3325.8
8707,9809,3,-73.9506,40.7716,6410.0
8708,9810,0,-73.9563,40.7681,2565.4
8709,9811,3,-73.9877,40.7378,5647.0
8710,9812,2,-73.9532,40.8068,2679.4
8711,9813,1,-73.9641,40.6505,1865.0
8712,9814,1,-74.003,40.7288,2860.0
8713,9815,3,-74.0009,40.7347,6179.0
8714,9816,0,-73.976,40.7476,2386.0
8715,9817,0,-73.968,40.7976,2270.0
8716,9818,0,-73.9872,40.7674,1695.2
8717,9819,3,-73.9815,40.7396,4969.0
8718,9820,3,-73.9779,40.7413,4369.0
8719,9822,1,-73.9359,40.6676,1739.0
8720,9823,0,-73.9549,40.7687,2079.0
8721,9824,2,-73.9741,40.7447,3396.0
8722,9825,0,-73.9981,40.7372,2794.0
8723,9827,0,-73.9493,40.774,1840.0
8724,9828,1,-73.952,40.7168,3369.8
8725,9829,0,-73.9864,40.73,2790.0
8726,9830,1,-74.0008,40.7476,2947.2
8727,9831,1,-73.9464,40.7805,3293.0
8728,9832,1,-73.9383,40.7145,2386.0
8729,9833,2,-73.9226,40.6759,1999.8
8730,9834,1,-73.9982,40.7568,3684.0
8731,9836,2,-73.9998,40.6419,2040.0
8732,9837,2,-73.9801,40.6682,3000.0
8733,9838,3,-73.9606,40.8013,4500.0
8734,9839,0,-74.0046,40.7329,2859.0
8735,9840,1,-73.9941,40.6899,3204.0
8736,9841,0,-73.9897,40.7745,3358.0
8737,9842,1,-73.9685,40.7981,2120.0
8738,9843,1,-73.9839,40.7283,2500.0
8739,9844,2,-73.9537,40.7173,5202.4
8740,9845,0,-73.9739,40.7479,2489.0
8741,9846,2,-73.9857,40.7656,3510.0
8742,9847,3,-73.9514,40.8274,3888.0
8743,9848,0,-74.0095,40.7034,2634.4
8744,9849,3,-73.98100000000002,40.7639,7740.0
8745,9850,2,-73.9695,40.753,4715.0
8746,9851,0,-73.9854,40.7467,3078.0
8747,9852,0,-74.0001,40.744,2429.2
8748,9853,3,-73.9822,40.7818,4290.0
8749,9854,2,-73.97710000000002,40.7829,6460.0
8750,9855,2,-73.9523,40.7982,2450.0
8751,9856,2,-73.9379,40.7126,2609.0
8752,9857,0,-73.9488,40.7699,1894.0
8753,9858,1,-74.0046,40.7073,3165.6
8754,9859,0,-73.9706,40.7506,2410.0
8755,9860,0,-73.9658,40.7606,1989.0
8756,9861,0,-74.0076,40.7047,3079.2
8757,9862,0,-73.9944,40.7569,1875.0
8758,9863,1,-73.8729,40.7528,1878.0
8759,9864,1,-73.9968,40.7562,3309.4
8760,9865,1,-73.9875,40.7494,3295.0
8761,9866,0,-73.9878,40.7664,1830.0
8762,9867,1,-73.9861,40.7721,4460.0
8763,9868,2,-73.9633,40.7583,4289.0
8764,9869,2,-73.9801,40.6682,3000.0
8765,9870,0,-73.9737,40.7911,2250.0
8766,9871,3,-73.9416,40.8368,2848.0
8767,9872,0,-73.984,40.7645,2755.0
8768,9873,1,-74.0015,40.7383,3115.0
8769,9875,1,-73.9896,40.7341,4595.0
8770,9876,2,-73.9865,40.7348,4584.6
8771,9877,1,-73.9346,40.8465,1510.0
8772,9878,1,-73.9686,40.8006,2519.0
8773,9879,0,-73.9559,40.7777,2080.0
8774,9880,0,-74.007,40.7057,2553.2
8775,9881,2,-73.9826,40.7299,3110.0
8776,9883,1,-73.9394,40.7516,2760.0
8777,9884,0,-73.9636,40.762,1880.0
8778,9885,2,-73.9465,40.7803,2495.0
8779,9886,0,-74.0032,40.7516,3283.0
8780,9887,1,-73.9524,40.7817,2529.4
8781,9888,2,-73.9819,40.7386,3495.0
8782,9889,1,-73.9863,40.7664,3355.0
8783,9890,0,-73.9896,40.7312,2816.0
8784,9893,1,-73.9947,40.7241,3190.0
8785,9894,0,-73.97399999999998,40.7538,2310.0
8786,9895,1,-73.9986,40.7388,2978.2
8787,9896,2,-74.0159,40.717,6437.8
8788,9897,0,-73.9865,40.7301,2875.0
8789,9898,2,-73.9824,40.7236,2786.0
8790,9899,2,-73.9811,40.7384,3785.0
8791,9900,2,-73.9578,40.8198,2622.0
8792,9901,4,-73.9571,40.7478,4836.0
8793,9902,1,-73.8426,40.7218,1885.0
8794,9903,3,-73.9734,40.7488,4736.0
8795,9905,0,-74.0048,40.7084,2941.0
8796,9906,0,-73.9848,40.7635,2548.0
8797,9907,3,-73.9829,40.7806,4240.0
8798,9908,2,-73.9942,40.7301,4114.0
8799,9909,1,-73.9774,40.7444,2960.0
8800,9910,1,-74.0029,40.7295,4601.0
8801,9911,0,-74.0036,40.7399,2560.0
8802,9912,1,-73.9225,40.8689,1770.0
8803,9913,0,-73.7831,40.7603,1459.0
8804,9914,2,-73.9563,40.7681,4515.0
8805,9916,2,-73.9998,40.7613,4194.0
8806,9917,0,-73.9928,40.7551,3206.6
8807,9918,2,-73.9944,40.7548,4118.0
8808,9919,3,-74.0052,40.7448,6380.0
8809,9920,0,-74.0046,40.7073,3519.0
8810,9921,3,-73.9866,40.7306,4945.0
8811,9922,0,-73.9088,40.887,1495.0
8812,9923,0,-73.9849,40.7197,2234.0
8813,9925,1,-73.9965,40.7382,4937.4
8814,9926,4,-73.9782,40.7416,6360.0
8815,9927,1,-73.9664,40.7681,5000.0
8816,9928,2,-73.8607,40.7267,2190.0
8817,9929,0,-73.9956,40.7621,3066.4
8818,9930,1,-74.0033,40.7432,3740.0
8819,9931,1,-73.9826,40.7236,2915.0
8820,9932,0,-74.0065,40.7081,2882.0
8821,9933,0,-73.9493,40.774,1840.0
8822,9934,2,-74.0085,40.7387,10460.0
8823,9935,1,-73.97800000000002,40.7257,2008.0
8824,9936,3,-73.941,40.8295,2935.0
8825,9937,1,-73.9949,40.7419,4308.6
8826,9939,2,-73.9741,40.7447,3396.0
8827,9940,0,-73.9445,40.8333,1460.0
8828,9941,0,-73.8545,40.7359,1479.0
8829,9943,1,-73.9678,40.6776,2529.0
8830,9944,3,-73.9603,40.7695,5890.0
8831,9945,2,-73.9465,40.7803,2495.0
8832,9946,1,-74.0015,40.7382,3195.0
8833,9947,2,-73.9523,40.7693,2720.0
8834,9948,0,-73.9621,40.759,2070.0
8835,9949,0,-74.0095,40.7054,2752.2
8836,9950,3,-74.0044,40.7231,3969.8
8837,9952,3,-73.9125,40.6795,2260.0
8838,9953,3,-73.9515,40.6772,3098.0
8839,9954,3,-73.9439,40.6627,3098.0
8840,9955,0,-73.9484,40.7701,1775.0
8841,9956,1,-73.9438,40.8157,1762.0
8842,9957,1,-73.9551,40.7462,3007.0
8843,9958,1,-73.9958,40.6904,2779.0
8844,9959,1,-73.9851,40.6888,2922.0
8845,9961,0,-74.0083,40.7068,2875.0
8846,9962,2,-74.0113,40.7075,3760.2
8847,9963,3,-73.9761,40.7937,4900.0
8848,9964,0,-73.9779,40.7466,2410.0
8849,9965,1,-73.9534,40.6568,1600.0
8850,9966,3,-73.9828,40.7192,4295.6
8851,9968,0,-73.9941,40.7434,2817.2
8852,9969,1,-73.9994,40.74,2900.0
8853,9970,3,-73.9585,40.7822,9950.0
8854,9972,1,-73.9937,40.743,3725.0
8855,9973,0,-73.9401,40.7515,2070.0
8856,9974,1,-73.9539,40.7681,2350.0
8857,9975,2,-73.9611,40.8001,3300.0
8858,9976,0,-73.9523,40.7784,2180.0
8859,9977,3,-73.9663,40.8002,3860.0
8860,9978,2,-73.9488,40.7972,2970.0
8861,9979,0,-73.9944,40.7518,3334.0
8862,9980,2,-74.0035,40.7396,5511.8
8863,9982,2,-73.9825,40.7301,3895.0
8864,9983,1,-74.0182,40.7091,3600.0
8865,9984,0,-73.9875,40.7743,1825.0
8866,9985,1,-73.9974,40.7199,2426.0
8867,9986,0,-74.0044,40.7403,2077.0
8868,9987,1,-73.9675,40.7943,2764.6
8869,9988,2,-73.9532,40.7773,2730.0
8870,9989,1,-73.9538,40.7768,2647.0
8871,9990,5,-73.9882,40.7395,11700.0
8872,9991,1,-73.9779,40.7782,2663.0
8873,9992,1,-73.9275,40.8533,1425.0
8874,9994,2,-73.9395,40.8212,1960.0
8875,9995,0,-73.9474,40.7775,2050.0
8876,9996,1,-73.9944,40.7548,3421.6
8877,9997,2,-74.0106,40.7236,6195.0
8878,9998,1,-73.9503,40.7843,2823.0
8879,9999,1,-73.9743,40.7438,3456.0
8880,10000,1,-73.9817,40.7707,4011.0
8881,10001,1,-73.9998,40.7613,2996.0
8882,10002,1,-73.9879,40.7254,2659.4
8883,10003,2,-73.8789,40.7113,2030.0
8884,10005,3,-73.9603,40.7695,5890.0
8885,10007,3,-73.9875,40.7324,4756.0
8886,10008,2,-73.9753,40.7297,4191.8
8887,10010,0,-73.9779,40.7413,2580.4
8888,10011,2,-73.9918,40.7379,3457.0
8889,10012,2,-73.9419,40.7198,3210.0
8890,10013,2,-73.9598,40.7202,3463.8
8891,10016,1,-73.9885,40.732,4159.0
8892,10017,1,-73.9931,40.7327,4115.0
8893,10018,0,-73.8925,40.7442,1695.0
8894,10020,3,-73.9826,40.7186,3839.0
8895,10021,1,-73.9804,40.6745,2120.0
8896,10022,0,-74.0078,40.7114,2473.0
8897,10023,1,-73.938,40.7978,1780.0
8898,10024,2,-73.9968,40.7562,3697.6
8899,10025,1,-73.9827,40.7835,2940.0
8900,10026,3,-74.0052,40.7447,5980.0
8901,10027,0,-73.9874,40.7298,1750.0
8902,10028,1,-74.0089,40.7045,3960.4
8903,10029,1,-73.9908,40.7599,2655.0
8904,10030,3,-73.9329,40.7977,2925.0
8905,10031,3,-74.00399999999998,40.7229,4854.2
8906,10032,0,-73.9848,40.7635,2548.0
8907,10033,4,-73.967,40.7688,6030.0
8908,10034,1,-73.9598,40.7679,3530.0
8909,10035,0,-73.9503,40.7863,2836.0
8910,10036,2,-73.9963,40.7606,4616.6
8911,10037,2,-73.9487,40.8218,2020.0
8912,10038,1,-73.9501,40.774,2630.0
8913,10039,3,-73.9759,40.7871,5077.0
8914,10040,1,-73.9743,40.7317,3332.6
8915,10041,0,-73.9864,40.73,2790.0
8916,10042,2,-73.9484,40.7812,2850.0
8917,10043,2,-73.9761,40.7849,3227.0
8918,10044,1,-73.9782,40.7447,3270.0
8919,10045,2,-73.957,40.8031,3100.0
8920,10046,2,-73.9817,40.7711,7280.0
8921,10048,1,-74.0047,40.7332,2526.0
8922,10049,1,-73.9567,40.7696,2790.0
8923,10050,3,-73.95100000000002,40.8029,3440.0
8924,10051,3,-73.9702,40.7522,4719.0
8925,10052,2,-73.9255,40.7575,2616.0
8926,10053,0,-73.9837,40.7244,2121.0
8927,10054,0,-73.9925,40.6938,3415.0
8928,10055,1,-73.9982,40.7568,3684.0
8929,10056,0,-74.0059,40.7075,2478.0
8930,10057,2,-73.9964,40.7198,3610.0
8931,10058,2,-73.9457,40.8234,1900.0
8932,10059,0,-73.959,40.7667,1944.0
8933,10060,3,-73.9898,40.7237,5855.0
8934,10061,2,-73.907,40.6866,2034.0
8935,10062,0,-73.9765,40.7474,2258.8
8936,10063,1,-73.8119,40.7031,1575.0
8937,10064,2,-73.9272,40.8366,1863.6
8938,10065,3,-73.9739,40.7375,4100.0
8939,10066,4,-73.9867,40.7328,6669.0
8940,10067,0,-73.9706,40.7974,2250.0
8941,10068,3,-73.9545,40.8034,4000.0
8942,10069,1,-73.9919,40.7436,4665.0
8943,10070,1,-73.9512,40.7761,2812.0
8944,10071,1,-73.9653,40.6333,1675.0
8945,10072,2,-73.9696,40.7885,3390.0
8946,10074,2,-73.9843,40.6712,2560.0
8947,10075,1,-73.9528,40.781,2833.0
8948,10076,3,-73.9773,40.7267,4550.0
8949,10077,0,-73.9523,40.7841,2296.0
8950,10078,2,-73.9741,40.787,7150.0
8951,10079,2,-73.9379,40.8421,2150.0
8952,10080,2,-73.9743,40.7438,3197.0
8953,10081,1,-74.0072,40.7067,2717.0
8954,10082,1,-74.0009,40.7476,2575.0
8955,10083,2,-73.9379,40.8421,2150.0
8956,10084,1,-73.9452,40.7766,2256.2
8957,10086,1,-73.9813,40.7712,3150.0
8958,10087,1,-74.0378,40.6196,1755.0
8959,10088,1,-73.979,40.7449,2580.0
8960,10089,0,-73.8655,40.7361,2181.8
8961,10090,1,-73.9697,40.756,2645.0
8962,10091,2,-74.0604,40.6063,3578.0
8963,10092,1,-73.9823,40.7221,3395.0
8964,10093,1,-73.9938,40.7625,2030.0
8965,10094,2,-73.9789,40.7425,3577.0
8966,10095,2,-73.9487,40.7845,3320.0
8967,10096,1,-73.9758,40.733,3441.0
8968,10098,4,-74.0109,40.7035,6158.0
8969,10099,2,-73.9232,40.7533,2509.0
8970,10100,0,-74.008,40.7321,5393.4
8971,10101,2,-73.9498,40.7615,2839.0
8972,10102,0,-73.9539,40.7807,2260.0
8973,10103,0,-73.9864,40.73,2790.0
8974,10104,1,-73.976,40.7845,3098.0
8975,10105,2,-73.984,40.7645,4132.4
8976,10106,1,-73.9887,40.7401,3977.0
8977,10108,2,-73.9508,40.6767,2990.0
8978,10109,2,-73.957,40.8031,3100.0
8979,10110,0,-74.0162,40.7056,2630.0
8980,10112,2,-73.9812,40.7716,6555.0
8981,10113,0,-73.9507,40.773,1925.0
8982,10114,2,-73.9964,40.7624,4956.0
8983,10115,2,-73.9864,40.7399,4163.0
8984,10116,0,-73.9815,40.7449,2320.0
8985,10117,0,-74.0046,40.7073,3519.0
8986,10118,2,-73.9667,40.7953,4068.0
8987,10119,1,-73.9858,40.6879,2464.8
8988,10120,1,-73.986,40.7609,3701.2
8989,10121,0,-73.9981,40.7372,2794.0
8990,10122,1,-73.9511,40.7739,2285.0
8991,10123,2,-73.9914,40.7032,6148.0
8992,10124,1,-73.9846,40.7756,3701.4
8993,10125,2,-73.9886,40.7656,3690.6
8994,10126,0,-74.0134,40.7056,2756.0
8995,10127,0,-73.9406,40.8292,1565.0
8996,10128,3,-73.9944,40.7548,4789.0
8997,10129,3,-74.0162,40.7056,3353.4
8998,10130,1,-73.9903,40.7674,3353.0
8999,10131,2,-73.9705,40.7892,4314.0
9000,10132,0,-73.9497,40.7618,1989.0
9001,10133,0,-73.969,40.7517,2492.0
9002,10134,0,-73.9523,40.7693,1995.0
9003,10136,0,-73.9417,40.7113,1968.0
9004,10137,2,-73.9517,40.7747,3159.0
9005,10138,3,-73.992,40.7381,14300.0
9006,10139,1,-73.9922,40.7248,5271.0
9007,10140,3,-74.0109,40.7035,5359.0
9008,10141,1,-73.984,40.7645,3318.8
9009,10142,1,-73.958,40.7193,2959.2
9010,10143,2,-73.9956,40.7621,5178.0
9011,10144,0,-73.9765,40.7474,2258.8
9012,10145,2,-73.9933,40.7366,4060.0
9013,10146,3,-73.9884,40.7491,4260.0
9014,10147,1,-73.9686,40.8006,2519.0
9015,10149,3,-73.9773,40.7845,5117.0
